"","Year","Variable","Intercept","Val","Loc","N","season"
"1",1975,"SurfSal_insitu",32.834685224553,-0.410750560913452,"NYB",71,"winter"
"2",1984,"SurfSal_insitu",32.834685224553,0.437795907248027,"NYB",6,"winter"
"3",1985,"SurfSal_insitu",32.834685224553,0.979105743835337,"NYB",11,"winter"
"4",1988,"SurfSal_insitu",32.834685224553,-0.731442657041135,"NYB",11,"winter"
"5",1990,"SurfSal_insitu",32.834685224553,0.360087307822083,"NYB",42,"winter"
"6",1991,"SurfSal_insitu",32.834685224553,0.225405972986085,"NYB",17,"winter"
"7",1992,"SurfSal_insitu",32.834685224553,-0.308022828263304,"NYB",41,"winter"
"8",1993,"SurfSal_insitu",32.834685224553,-0.380649714081742,"NYB",65,"winter"
"9",1994,"SurfSal_insitu",32.834685224553,-0.140457229766407,"NYB",34,"winter"
"10",1995,"SurfSal_insitu",32.834685224553,0.735852714162694,"NYB",18,"winter"
"11",1996,"SurfSal_insitu",32.834685224553,-0.250304311560194,"NYB",38,"winter"
"12",1997,"SurfSal_insitu",32.834685224553,-0.912088607261677,"NYB",39,"winter"
"13",1998,"SurfSal_insitu",32.834685224553,-0.729314371911667,"NYB",36,"winter"
"14",1999,"SurfSal_insitu",32.834685224553,-0.401840992248299,"NYB",47,"winter"
"15",2000,"SurfSal_insitu",32.834685224553,0.813271682256619,"NYB",41,"winter"
"16",2001,"SurfSal_insitu",32.834685224553,-0.180560270404934,"NYB",83,"winter"
"17",2002,"SurfSal_insitu",32.834685224553,0.183795572865044,"NYB",55,"winter"
"18",2003,"SurfSal_insitu",32.834685224553,0.534523350080338,"NYB",29,"winter"
"19",2004,"SurfSal_insitu",32.834685224553,0.299500820364982,"NYB",41,"winter"
"20",2005,"SurfSal_insitu",32.834685224553,-0.551932190378993,"NYB",41,"winter"
"21",2006,"SurfSal_insitu",32.834685224553,-0.46046814046737,"NYB",39,"winter"
"22",2007,"SurfSal_insitu",32.834685224553,0.525801955573247,"NYB",60,"winter"
"23",2008,"SurfSal_insitu",32.834685224553,-0.52900352891594,"NYB",23,"winter"
"24",2009,"SurfSal_insitu",32.834685224553,0.287923426854147,"NYB",34,"winter"
"25",2010,"SurfSal_insitu",32.834685224553,0.194706441962932,"NYB",23,"winter"
"26",2011,"SurfSal_insitu",32.834685224553,-0.0240915553472889,"NYB",36,"winter"
"27",2012,"SurfSal_insitu",32.834685224553,0.444438450741052,"NYB",44,"winter"
"28",2013,"SurfSal_insitu",32.834685224553,1.19363469056152,"NYB",28,"winter"
"29",2017,"SurfSal_insitu",32.834685224553,0.725286474186371,"NYB",23,"winter"
"30",2019,"SurfSal_insitu",32.834685224553,-0.497196200608004,"NYB",19,"winter"
"31",2020,"SurfSal_insitu",32.834685224553,-2.06969195115668,"NYB",12,"winter"
"32",2022,"SurfSal_insitu",32.834685224553,0.636684598826612,"NYB",7,"winter"
"33",1975,"SurfSal_insitu",32.8015553154518,0.436199830654232,"NYB",94,"spring"
"34",1976,"SurfSal_insitu",32.8015553154518,-0.254232529298095,"NYB",99,"spring"
"35",1977,"SurfSal_insitu",32.8015553154518,0.346727312811641,"NYB",53,"spring"
"36",1978,"SurfSal_insitu",32.8015553154518,-0.559064947998294,"NYB",71,"spring"
"37",1979,"SurfSal_insitu",32.8015553154518,-0.390447826109651,"NYB",74,"spring"
"38",1982,"SurfSal_insitu",32.8015553154518,0.0408491187643271,"NYB",10,"spring"
"39",1984,"SurfSal_insitu",32.8015553154518,-1.37139461507955,"NYB",6,"spring"
"40",1985,"SurfSal_insitu",32.8015553154518,-0.312869624018819,"NYB",6,"spring"
"41",1987,"SurfSal_insitu",32.8015553154518,-0.269082627351034,"NYB",164,"spring"
"42",1988,"SurfSal_insitu",32.8015553154518,0.0290542422176967,"NYB",17,"spring"
"43",1991,"SurfSal_insitu",32.8015553154518,0.464361644491506,"NYB",49,"spring"
"44",1992,"SurfSal_insitu",32.8015553154518,0.210309215481572,"NYB",61,"spring"
"45",1993,"SurfSal_insitu",32.8015553154518,-0.0865381726892199,"NYB",60,"spring"
"46",1994,"SurfSal_insitu",32.8015553154518,0.0604431046916951,"NYB",50,"spring"
"47",1995,"SurfSal_insitu",32.8015553154518,0.989117283546056,"NYB",24,"spring"
"48",1996,"SurfSal_insitu",32.8015553154518,-0.0278655144083189,"NYB",50,"spring"
"49",1997,"SurfSal_insitu",32.8015553154518,-0.604917493691554,"NYB",54,"spring"
"50",1998,"SurfSal_insitu",32.8015553154518,-0.731992144899737,"NYB",95,"spring"
"51",1999,"SurfSal_insitu",32.8015553154518,-0.29338428470315,"NYB",52,"spring"
"52",2000,"SurfSal_insitu",32.8015553154518,0.471205474709056,"NYB",66,"spring"
"53",2001,"SurfSal_insitu",32.8015553154518,0.123313830402838,"NYB",65,"spring"
"54",2002,"SurfSal_insitu",32.8015553154518,0.774670345753764,"NYB",73,"spring"
"55",2003,"SurfSal_insitu",32.8015553154518,0.498706244204242,"NYB",52,"spring"
"56",2004,"SurfSal_insitu",32.8015553154518,0.299827036555902,"NYB",72,"spring"
"57",2005,"SurfSal_insitu",32.8015553154518,-0.631840812557496,"NYB",88,"spring"
