"","Year","Variable","Intercept","Val","Loc","N","season"
"1",1975,"SurfSal_insitu",33.1225214523692,0.214900859563762,"NYB",63,"winter"
"2",1985,"SurfSal_insitu",33.1225214523692,0.933041863930139,"NYB",6,"winter"
"3",1988,"SurfSal_insitu",33.1225214523692,-0.673657118958925,"NYB",11,"winter"
"4",1990,"SurfSal_insitu",33.1225214523692,0.443859167583755,"NYB",42,"winter"
"5",1991,"SurfSal_insitu",33.1225214523692,0.103455481531048,"NYB",70,"winter"
"6",1992,"SurfSal_insitu",33.1225214523692,-0.152274693286983,"NYB",101,"winter"
"7",1993,"SurfSal_insitu",33.1225214523692,-0.420412610080122,"NYB",121,"winter"
"8",1994,"SurfSal_insitu",33.1225214523692,-0.186419100267339,"NYB",85,"winter"
"9",1995,"SurfSal_insitu",33.1225214523692,0.689710852604261,"NYB",40,"winter"
"10",1996,"SurfSal_insitu",33.1225214523692,-0.206380762043333,"NYB",56,"winter"
"11",1997,"SurfSal_insitu",33.1225214523692,-0.877921911269324,"NYB",89,"winter"
"12",1998,"SurfSal_insitu",33.1225214523692,-0.763338226288212,"NYB",102,"winter"
"13",1999,"SurfSal_insitu",33.1225214523692,-0.55204586251251,"NYB",93,"winter"
"14",2000,"SurfSal_insitu",33.1225214523692,0.595922923750541,"NYB",85,"winter"
"15",2001,"SurfSal_insitu",33.1225214523692,-0.0855341496930172,"NYB",130,"winter"
"16",2002,"SurfSal_insitu",33.1225214523692,0.426814687564063,"NYB",110,"winter"
"17",2003,"SurfSal_insitu",33.1225214523692,0.330880291479631,"NYB",79,"winter"
"18",2004,"SurfSal_insitu",33.1225214523692,0.310205226402801,"NYB",94,"winter"
"19",2005,"SurfSal_insitu",33.1225214523692,-0.744506462475265,"NYB",109,"winter"
"20",2006,"SurfSal_insitu",33.1225214523692,-0.205930634929512,"NYB",90,"winter"
"21",2007,"SurfSal_insitu",33.1225214523692,0.354827433056693,"NYB",141,"winter"
"22",2008,"SurfSal_insitu",33.1225214523692,-0.565933285964043,"NYB",73,"winter"
"23",2009,"SurfSal_insitu",33.1225214523692,0.0954753856398661,"NYB",93,"winter"
"24",2010,"SurfSal_insitu",33.1225214523692,-0.645130495557243,"NYB",79,"winter"
"25",2011,"SurfSal_insitu",33.1225214523692,-0.323979669046949,"NYB",90,"winter"
"26",2012,"SurfSal_insitu",33.1225214523692,0.179652338853772,"NYB",98,"winter"
"27",2013,"SurfSal_insitu",33.1225214523692,0.735452094178822,"NYB",83,"winter"
"28",2014,"SurfSal_insitu",33.1225214523692,0.320523676748462,"NYB",15,"winter"
"29",2015,"SurfSal_insitu",33.1225214523692,0.80551832418025,"NYB",42,"winter"
"30",2017,"SurfSal_insitu",33.1225214523692,0.517605602190867,"NYB",42,"winter"
"31",2018,"SurfSal_insitu",33.1225214523692,-0.245442909974206,"NYB",22,"winter"
"32",2019,"SurfSal_insitu",33.1225214523692,-0.429042784774309,"NYB",74,"winter"
"33",2020,"SurfSal_insitu",33.1225214523692,-0.735036967484636,"NYB",36,"winter"
"34",2021,"SurfSal_insitu",33.1225214523692,0.4306181963789,"NYB",56,"winter"
"35",2022,"SurfSal_insitu",33.1225214523692,0.324523238968295,"NYB",62,"winter"
"36",1975,"SurfSal_insitu",32.4554014857848,0.684424556724853,"NYB",85,"spring"
"37",1976,"SurfSal_insitu",32.4554014857848,0.438660168747957,"NYB",113,"spring"
"38",1977,"SurfSal_insitu",32.4554014857848,0.846731612126818,"NYB",124,"spring"
"39",1978,"SurfSal_insitu",32.4554014857848,-0.0346230792845373,"NYB",115,"spring"
"40",1979,"SurfSal_insitu",32.4554014857848,-0.248182872716186,"NYB",125,"spring"
"41",1982,"SurfSal_insitu",32.4554014857848,0.228489630823589,"NYB",12,"spring"
"42",1984,"SurfSal_insitu",32.4554014857848,-0.881759338651745,"NYB",6,"spring"
"43",1985,"SurfSal_insitu",32.4554014857848,0.157142167973675,"NYB",6,"spring"
